SALESORDERID,SALESORDERITEM,PRODUCT.PRODUCTID,NOTEID,CURRENCY,GROSSAMOUNT,NETAMOUNT,TAXAMOUNT,ITEMATPSTATUS,OPITEMPOS,QUANTITY,QUANTITYUNIT,DELIVERYDATE
500000330,60,HT-1112,,GBP,92.82,78,14.82,I,,2,EA,2015-12-04
500000330,70,HT-1113,,EUR,8.21,6.9,1.31,I,,3,EA,2015-12-04
500000331,10,HT-1105,,EUR,103.53,87,16.53,I,,3,EA,2015-12-04
500000331,20,HT-1106,,MXN,40.46,34,6.46,I,,1,EA,2015-12-04
500000331,30,HT-1107,,ARS,106.74,89.7,17.04,I,,3,EA,2015-12-04
500000332,10,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000332,20,HT-1031,,GBP,1017.45,855,162.45,I,,3,EA,2015-12-04
500000332,30,HT-1032,,EUR,410.55,345,65.55,I,,1,EA,2015-12-04
500000332,40,HT-1035,,USD,949.62,798,151.62,I,,2,EA,2015-12-04
500000332,50,HT-1036,,CAD,1023.4,860,163.4,I,,2,EA,2015-12-04
500000332,60,HT-1037,,MXN,1701.7,1430,271.7,I,,1,EA,2015-12-04
500000332,70,HT-1000,,EUR,3412.92,2868,544.92,I,,3,EA,2015-12-04
500000332,80,HT-1001,,EUR,1486.31,1249,237.31,I,,1,EA,2015-12-04
500000333,10,HT-1060,,EUR,21.42,18,3.42,I,,2,EA,2015-12-04
500000333,20,HT-1061,,EUR,16.66,14,2.66,I,,2,EA,2015-12-04
500000333,30,HT-1062,,ARS,26.18,22,4.18,I,,2,EA,2015-12-04
500000333,40,HT-1063,,BRL,49.98,42,7.98,I,,3,EA,2015-12-04
500000333,50,HT-1064,,CAD,19.04,16,3.04,I,,1,EA,2015-12-04
500000333,60,HT-1065,,CHF,61.88,52,9.88,I,,2,EA,2015-12-04
500000334,10,HT-1500,,EUR,11900,10000,1900,I,,2,EA,2015-12-04
500000334,20,HT-1501,,JPY,3570,3000,570,I,,2,EA,2015-12-04
500000334,30,HT-1502,,EUR,5950,5000,950,I,,2,EA,2015-12-04
500000335,10,HT-1085,,DKK,3567.62,2998,569.62,I,,2,EA,2015-12-04
500000335,20,HT-1090,,EUR,92.82,78,14.82,I,,2,EA,2015-12-04
500000335,30,HT-1091,,EUR,92.82,78,14.82,I,,3,EA,2015-12-04
500000335,40,HT-1092,,EUR,107.1,90,17.1,I,,2,EA,2015-12-04
500000335,50,HT-1100,,USD,213.96,179.8,34.16,I,,2,EA,2015-12-04
500000335,60,HT-1101,,EUR,95.08,79.9,15.18,I,,1,EA,2015-12-04
500000335,70,HT-1102,,USD,246.33,207,39.33,I,,3,EA,2015-12-04
500000336,10,HT-1104,,JPY,65.45,55,10.45,I,,1,EA,2015-12-04
500000336,20,HT-1105,,EUR,103.53,87,16.53,I,,3,EA,2015-12-04
500000336,30,HT-1106,,MXN,121.38,102,19.38,I,,3,EA,2015-12-04
500000336,40,HT-1107,,ARS,35.58,29.9,5.68,I,,1,EA,2015-12-04
500000337,10,HT-1000,,EUR,2275.28,1912,363.28,I,,2,EA,2015-12-04
500000337,20,HT-1001,,EUR,2972.62,2498,474.62,I,,2,EA,2015-12-04
500000337,30,HT-1002,,USD,3736.6,3140,596.6,I,,2,EA,2015-12-04
500000337,40,HT-1003,,EUR,5890.5,4950,940.5,I,,3,EA,2015-12-04
500000337,50,HT-1007,,USD,1187.62,998,189.62,I,,2,EA,2015-12-04
500000337,60,HT-1010,,EUR,4757.62,3998,759.62,I,,2,EA,2015-12-04
500000337,70,HT-1040,,EUR,987.7,830,157.7,I,,1,EA,2015-12-04
500000337,80,HT-1041,,ARS,1166.2,980,186.2,I,,2,EA,2015-12-04
500000337,90,HT-1042,,EUR,1245.93,1047,198.93,I,,3,EA,2015-12-04
500000338,10,HT-1070,,ARS,84.37,70.9,13.47,I,,1,EA,2015-12-04
500000338,20,HT-1071,,ZAR,291.67,245.1,46.57,I,,3,EA,2015-12-04
500000338,30,HT-1072,,USD,240.86,202.4,38.46,I,,2,EA,2015-12-04
500000338,40,HT-1031,,GBP,678.3,570,108.3,I,,2,EA,2015-12-04
500000338,50,HT-1032,,EUR,1231.65,1035,196.65,I,,3,EA,2015-12-04
500000338,60,HT-1035,,USD,949.62,798,151.62,I,,2,EA,2015-12-04
500000338,70,HT-1036,,CAD,1023.4,860,163.4,I,,2,EA,2015-12-04
500000339,10,HT-1040,,EUR,987.7,830,157.7,I,,1,EA,2015-12-04
500000339,20,HT-1041,,ARS,1166.2,980,186.2,I,,2,EA,2015-12-04
500000339,30,HT-1042,,EUR,415.31,349,66.31,I,,1,EA,2015-12-04
500000339,40,HT-1110,,USD,10.59,8.9,1.69,I,,1,EA,2015-12-04
500000339,50,HT-1111,,EUR,8.21,6.9,1.31,I,,1,EA,2015-12-04
500000339,60,HT-1112,,GBP,139.23,117,22.23,I,,3,EA,2015-12-04
500000340,10,HT-1113,,EUR,8.21,6.9,1.31,I,,3,EA,2015-12-04
500000340,20,HT-1114,,USD,164.22,138,26.22,I,,2,EA,2015-12-04
500000340,30,HT-1115,,CAD,49.98,42,7.98,I,,1,EA,2015-12-04
500000340,40,HT-1116,,MXN,128.52,108,20.52,I,,3,EA,2015-12-04
500000340,50,HT-1062,,ARS,26.18,22,4.18,I,,2,EA,2015-12-04
500000340,60,HT-1063,,BRL,16.66,14,2.66,I,,1,EA,2015-12-04
500000340,70,HT-1064,,CAD,38.08,32,6.08,I,,2,EA,2015-12-04
500000340,80,HT-1065,,CHF,92.82,78,14.82,I,,3,EA,2015-12-04
500000340,90,HT-1066,,USD,5.95,5,0.95,I,,2,EA,2015-12-04
500000341,10,HT-1117,,EUR,90.44,76,14.44,I,,2,EA,2015-12-04
500000341,20,HT-1118,,ARS,94.01,79,15.01,I,,1,EA,2015-12-04
500000341,30,HT-1120,,EUR,618.8,520,98.8,I,,2,EA,2015-12-04
500000342,10,HT-1100,,USD,106.98,89.9,17.08,I,,1,EA,2015-12-04
500000342,20,HT-1107,,ARS,71.16,59.8,11.36,I,,2,EA,2015-12-04
500000343,10,HT-1100,,USD,320.94,269.7,51.24,I,,3,EA,2015-12-04
500000343,20,HT-1101,,EUR,285.24,239.7,45.54,I,,3,EA,2015-12-04
500000343,30,HT-1102,,USD,82.11,69,13.11,I,,1,EA,2015-12-04
500000343,40,HT-1103,,EUR,183.26,154,29.26,I,,2,EA,2015-12-04
500000344,10,HT-1070,,ARS,253.11,212.7,40.41,I,,3,EA,2015-12-04
500000344,20,HT-1071,,ZAR,97.22,81.7,15.52,I,,1,EA,2015-12-04
500000344,30,HT-1072,,USD,361.28,303.6,57.68,I,,3,EA,2015-12-04
500000344,40,HT-1137,,RUB,4391.1,3690,701.1,I,,3,EA,2015-12-04
500000344,50,HT-1138,,USD,1441.09,1211,230.09,I,,1,EA,2015-12-04
500000345,10,HT-1210,,EUR,5709.62,4798,911.62,I,,2,EA,2015-12-04
500000345,20,HT-1500,,EUR,11900,10000,1900,I,,2,EA,2015-12-04
500000345,30,HT-1501,,JPY,3570,3000,570,I,,2,EA,2015-12-04
500000345,40,HT-1502,,EUR,5950,5000,950,I,,2,EA,2015-12-04
500000345,50,HT-1091,,EUR,30.94,26,4.94,I,,1,EA,2015-12-04
500000345,60,HT-1092,,EUR,53.55,45,8.55,I,,1,EA,2015-12-04
500000345,70,HT-1110,,USD,21.18,17.8,3.38,I,,2,EA,2015-12-04
500000345,80,HT-1111,,EUR,24.63,20.7,3.93,I,,3,EA,2015-12-04
500000345,90,HT-1112,,GBP,92.82,78,14.82,I,,2,EA,2015-12-04
500000346,10,HT-1063,,BRL,33.32,28,5.32,I,,2,EA,2015-12-04
500000346,20,HT-1064,,CAD,19.04,16,3.04,I,,1,EA,2015-12-04
500000346,30,HT-1065,,CHF,61.88,52,9.88,I,,2,EA,2015-12-04
500000347,10,HT-1102,,USD,246.33,207,39.33,I,,3,EA,2015-12-04
500000347,20,HT-1103,,EUR,274.89,231,43.89,I,,3,EA,2015-12-04
500000348,10,HT-1104,,JPY,196.35,165,31.35,I,,3,EA,2015-12-04
500000348,20,HT-1105,,EUR,103.53,87,16.53,I,,3,EA,2015-12-04
500000348,30,HT-1106,,MXN,40.46,34,6.46,I,,1,EA,2015-12-04
500000348,40,HT-1107,,ARS,71.16,59.8,11.36,I,,2,EA,2015-12-04
500000349,10,HT-1116,,MXN,128.52,108,20.52,I,,3,EA,2015-12-04
500000349,20,HT-1117,,EUR,135.66,114,21.66,I,,3,EA,2015-12-04
500000349,30,HT-1118,,ARS,282.03,237,45.03,I,,3,EA,2015-12-04
500000349,40,HT-1120,,EUR,928.2,780,148.2,I,,3,EA,2015-12-04
500000349,50,HT-1000,,EUR,1137.64,956,181.64,I,,1,EA,2015-12-04
500000349,60,HT-1001,,EUR,2972.62,2498,474.62,I,,2,EA,2015-12-04
500000349,70,HT-1002,,USD,1868.3,1570,298.3,I,,1,EA,2015-12-04
500000349,80,HT-1003,,EUR,3927,3300,627,I,,2,EA,2015-12-04
500000350,10,HT-1000,,EUR,1137.64,956,181.64,I,,1,EA,2015-12-04
500000350,20,HT-1001,,EUR,2972.62,2498,474.62,I,,2,EA,2015-12-04
500000350,30,HT-1002,,USD,3736.6,3140,596.6,I,,2,EA,2015-12-04
500000350,40,HT-1003,,EUR,3927,3300,627,I,,2,EA,2015-12-04
500000350,50,HT-1007,,USD,1781.43,1497,284.43,I,,3,EA,2015-12-04
500000350,60,HT-1010,,EUR,4757.62,3998,759.62,I,,2,EA,2015-12-04
500000350,70,HT-1011,,JPY,5471.62,4598,873.62,I,,2,EA,2015-12-04
500000350,80,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000350,90,HT-1031,,GBP,1017.45,855,162.45,I,,3,EA,2015-12-04
500000350,100,HT-1032,,EUR,1231.65,1035,196.65,I,,3,EA,2015-12-04
500000351,10,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000351,20,HT-1031,,GBP,339.15,285,54.15,I,,1,EA,2015-12-04
500000351,30,HT-1032,,EUR,821.1,690,131.1,I,,2,EA,2015-12-04
500000351,40,HT-1035,,USD,949.62,798,151.62,I,,2,EA,2015-12-04
500000351,50,HT-1036,,CAD,1023.4,860,163.4,I,,2,EA,2015-12-04
500000351,60,HT-1037,,MXN,3403.4,2860,543.4,I,,2,EA,2015-12-04
500000351,70,HT-1020,,EUR,460.53,387,73.53,I,,3,EA,2015-12-04
500000351,80,HT-1021,,MXN,531.93,447,84.93,I,,3,EA,2015-12-04
500000351,90,HT-1022,,ARS,487.9,410,77.9,I,,2,EA,2015-12-04
500000351,100,HT-1023,,USD,853.23,717,136.23,I,,3,EA,2015-12-04
500000352,10,HT-1040,,EUR,2963.1,2490,473.1,I,,3,EA,2015-12-04
500000352,20,HT-1041,,ARS,583.1,490,93.1,I,,1,EA,2015-12-04
500000352,30,HT-1042,,EUR,830.62,698,132.62,I,,2,EA,2015-12-04
500000352,40,HT-1050,,RUB,330.82,278,52.82,I,,2,EA,2015-12-04
500000352,50,HT-1051,,USD,117.81,99,18.81,I,,1,EA,2015-12-04
500000352,60,HT-1052,,EUR,404.6,340,64.6,I,,2,EA,2015-12-04
500000352,70,HT-1055,,EUR,117.81,99,18.81,I,,1,EA,2015-12-04
500000352,80,HT-1056,,JPY,283.22,238,45.22,I,,2,EA,2015-12-04
500000353,10,HT-1073,,EUR,85.68,72,13.68,I,,3,EA,2015-12-04
500000353,20,HT-1080,,INR,182.07,153,29.07,I,,3,EA,2015-12-04
500000353,30,HT-1081,,PLN,317.73,267,50.73,I,,3,EA,2015-12-04
500000353,40,HT-1082,,ARS,201.11,169,32.11,I,,1,EA,2015-12-04
500000353,50,HT-1083,,CNY,618.8,520,98.8,I,,1,EA,2015-12-04
500000354,10,HT-1100,,USD,213.96,179.8,34.16,I,,2,EA,2015-12-04
500000354,20,HT-1101,,EUR,95.08,79.9,15.18,I,,1,EA,2015-12-04
500000354,30,HT-1102,,USD,164.22,138,26.22,I,,2,EA,2015-12-04
500000354,40,HT-1103,,EUR,91.63,77,14.63,I,,1,EA,2015-12-04
500000354,50,HT-1104,,JPY,196.35,165,31.35,I,,3,EA,2015-12-04
500000355,10,HT-1500,,EUR,5950,5000,950,I,,1,EA,2015-12-04
500000355,20,HT-1501,,JPY,3570,3000,570,I,,2,EA,2015-12-04
500000355,30,HT-1502,,EUR,5950,5000,950,I,,2,EA,2015-12-04
500000355,40,HT-1110,,USD,31.77,26.7,5.07,I,,3,EA,2015-12-04
500000355,50,HT-1111,,EUR,16.42,13.8,2.62,I,,2,EA,2015-12-04
500000355,60,HT-1112,,GBP,92.82,78,14.82,I,,2,EA,2015-12-04
500000355,70,HT-1113,,EUR,8.21,6.9,1.31,I,,3,EA,2015-12-04
500000356,10,HT-1105,,EUR,103.53,87,16.53,I,,3,EA,2015-12-04
500000356,20,HT-1106,,MXN,40.46,34,6.46,I,,1,EA,2015-12-04
500000356,30,HT-1107,,ARS,106.74,89.7,17.04,I,,3,EA,2015-12-04
500000357,10,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000357,20,HT-1031,,GBP,1017.45,855,162.45,I,,3,EA,2015-12-04
500000357,30,HT-1032,,EUR,410.55,345,65.55,I,,1,EA,2015-12-04
500000357,40,HT-1035,,USD,949.62,798,151.62,I,,2,EA,2015-12-04
500000357,50,HT-1036,,CAD,1023.4,860,163.4,I,,2,EA,2015-12-04
500000357,60,HT-1037,,MXN,1701.7,1430,271.7,I,,1,EA,2015-12-04
500000357,70,HT-1000,,EUR,3412.92,2868,544.92,I,,3,EA,2015-12-04
500000357,80,HT-1001,,EUR,1486.31,1249,237.31,I,,1,EA,2015-12-04
500000358,10,HT-1060,,EUR,21.42,18,3.42,I,,2,EA,2015-12-04
500000358,20,HT-1061,,EUR,16.66,14,2.66,I,,2,EA,2015-12-04
500000358,30,HT-1062,,ARS,26.18,22,4.18,I,,2,EA,2015-12-04
500000358,40,HT-1063,,BRL,49.98,42,7.98,I,,3,EA,2015-12-04
500000358,50,HT-1064,,CAD,19.04,16,3.04,I,,1,EA,2015-12-04
500000358,60,HT-1065,,CHF,61.88,52,9.88,I,,2,EA,2015-12-04
500000359,10,HT-1040,,EUR,1975.4,1660,315.4,I,,2,EA,2015-12-04
500000359,20,HT-1041,,ARS,1166.2,980,186.2,I,,2,EA,2015-12-04
500000359,30,HT-1042,,EUR,830.62,698,132.62,I,,2,EA,2015-12-04
500000360,10,HT-1070,,ARS,168.74,141.8,26.94,I,,2,EA,2015-12-04
500000360,20,HT-1071,,ZAR,194.45,163.4,31.05,I,,2,EA,2015-12-04
500000360,30,HT-1072,,USD,361.28,303.6,57.68,I,,3,EA,2015-12-04
500000360,40,HT-1066,,USD,5.95,5,0.95,I,,2,EA,2015-12-04
500000360,50,HT-1067,,EUR,8.33,7,1.33,I,,2,EA,2015-12-04
500000360,60,HT-1068,,USD,4.17,3.5,0.67,I,,1,EA,2015-12-04
500000360,70,HT-1069,,JPY,2856,2400,456,I,,3,EA,2015-12-04
500000361,10,HT-1104,,JPY,65.45,55,10.45,I,,1,EA,2015-12-04
500000361,20,HT-1105,,EUR,103.53,87,16.53,I,,3,EA,2015-12-04
500000361,30,HT-1106,,MXN,121.38,102,19.38,I,,3,EA,2015-12-04
500000361,40,HT-1107,,ARS,35.58,29.9,5.68,I,,1,EA,2015-12-04
500000362,10,HT-1000,,EUR,2275.28,1912,363.28,I,,2,EA,2015-12-04
500000362,20,HT-1001,,EUR,2972.62,2498,474.62,I,,2,EA,2015-12-04
500000362,30,HT-1002,,USD,3736.6,3140,596.6,I,,2,EA,2015-12-04
500000362,40,HT-1003,,EUR,5890.5,4950,940.5,I,,3,EA,2015-12-04
500000362,50,HT-1007,,USD,1187.62,998,189.62,I,,2,EA,2015-12-04
500000362,60,HT-1010,,EUR,4757.62,3998,759.62,I,,2,EA,2015-12-04
500000362,70,HT-1011,,JPY,2735.81,2299,436.81,I,,1,EA,2015-12-04
500000362,80,HT-1020,,EUR,307.02,258,49.02,I,,2,EA,2015-12-04
500000362,90,HT-1021,,MXN,531.93,447,84.93,I,,3,EA,2015-12-04
500000363,10,HT-1022,,ARS,243.95,205,38.95,I,,1,EA,2015-12-04
500000363,20,HT-1023,,USD,853.23,717,136.23,I,,3,EA,2015-12-04
500000363,30,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000363,40,HT-1031,,GBP,678.3,570,108.3,I,,2,EA,2015-12-04
500000363,50,HT-1032,,EUR,1231.65,1035,196.65,I,,3,EA,2015-12-04
500000363,60,HT-1035,,USD,949.62,798,151.62,I,,2,EA,2015-12-04
500000363,70,HT-1036,,CAD,1023.4,860,163.4,I,,2,EA,2015-12-04
500000364,10,HT-1040,,EUR,987.7,830,157.7,I,,1,EA,2015-12-04
500000364,20,HT-1041,,ARS,1166.2,980,186.2,I,,2,EA,2015-12-04
500000364,30,HT-1042,,EUR,415.31,349,66.31,I,,1,EA,2015-12-04
500000364,40,HT-1050,,RUB,165.41,139,26.41,I,,1,EA,2015-12-04
500000364,50,HT-1051,,USD,117.81,99,18.81,I,,1,EA,2015-12-04
500000364,60,HT-1052,,EUR,606.9,510,96.9,I,,3,EA,2015-12-04
500000365,10,HT-1055,,EUR,353.43,297,56.43,I,,3,EA,2015-12-04
500000365,20,HT-1056,,JPY,283.22,238,45.22,I,,2,EA,2015-12-04
500000365,30,HT-1060,,EUR,10.71,9,1.71,I,,1,EA,2015-12-04
500000365,40,HT-1061,,EUR,24.99,21,3.99,I,,3,EA,2015-12-04
500000365,50,HT-1062,,ARS,26.18,22,4.18,I,,2,EA,2015-12-04
500000365,60,HT-1063,,BRL,16.66,14,2.66,I,,1,EA,2015-12-04
500000365,70,HT-1064,,CAD,38.08,32,6.08,I,,2,EA,2015-12-04
500000365,80,HT-1065,,CHF,92.82,78,14.82,I,,3,EA,2015-12-04
500000365,90,HT-1066,,USD,5.95,5,0.95,I,,2,EA,2015-12-04
500000366,10,HT-1067,,EUR,8.33,7,1.33,I,,2,EA,2015-12-04
500000366,20,HT-1068,,USD,4.17,3.5,0.67,I,,1,EA,2015-12-04
500000366,30,HT-1069,,JPY,1904,1600,304,I,,2,EA,2015-12-04
500000367,10,HT-1100,,USD,106.98,89.9,17.08,I,,1,EA,2015-12-04
500000367,20,HT-1107,,ARS,71.16,59.8,11.36,I,,2,EA,2015-12-04
500000368,10,HT-1100,,USD,320.94,269.7,51.24,I,,3,EA,2015-12-04
500000368,20,HT-1101,,EUR,285.24,239.7,45.54,I,,3,EA,2015-12-04
500000368,30,HT-1102,,USD,82.11,69,13.11,I,,1,EA,2015-12-04
500000368,40,HT-1103,,EUR,183.26,154,29.26,I,,2,EA,2015-12-04
500000369,10,HT-1070,,ARS,253.11,212.7,40.41,I,,3,EA,2015-12-04
500000369,20,HT-1071,,ZAR,97.22,81.7,15.52,I,,1,EA,2015-12-04
500000369,30,HT-1072,,USD,361.28,303.6,57.68,I,,3,EA,2015-12-04
500000369,40,HT-1073,,EUR,28.56,24,4.56,I,,1,EA,2015-12-04
500000369,50,HT-1080,,INR,182.07,153,29.07,I,,3,EA,2015-12-04
500000369,60,HT-1081,,PLN,105.91,89,16.91,I,,1,EA,2015-12-04
500000370,10,HT-1082,,ARS,402.22,338,64.22,I,,2,EA,2015-12-04
500000370,20,HT-1083,,CNY,1237.6,1040,197.6,I,,2,EA,2015-12-04
500000370,30,HT-1085,,DKK,3567.62,2998,569.62,I,,2,EA,2015-12-04
500000370,40,HT-1090,,EUR,92.82,78,14.82,I,,2,EA,2015-12-04
500000370,50,HT-1091,,EUR,30.94,26,4.94,I,,1,EA,2015-12-04
500000370,60,HT-1092,,EUR,53.55,45,8.55,I,,1,EA,2015-12-04
500000370,70,HT-1110,,USD,21.18,17.8,3.38,I,,2,EA,2015-12-04
500000370,80,HT-1111,,EUR,24.63,20.7,3.93,I,,3,EA,2015-12-04
500000370,90,HT-1112,,GBP,92.82,78,14.82,I,,2,EA,2015-12-04
500000371,10,HT-1113,,EUR,5.47,4.6,0.87,I,,2,EA,2015-12-04
500000371,20,HT-1114,,USD,82.11,69,13.11,I,,1,EA,2015-12-04
500000371,30,HT-1115,,CAD,99.96,84,15.96,I,,2,EA,2015-12-04
500000372,10,HT-1102,,USD,246.33,207,39.33,I,,3,EA,2015-12-04
500000372,20,HT-1103,,EUR,274.89,231,43.89,I,,3,EA,2015-12-04
500000373,10,HT-1104,,JPY,196.35,165,31.35,I,,3,EA,2015-12-04
500000373,20,HT-1105,,EUR,103.53,87,16.53,I,,3,EA,2015-12-04
500000373,30,HT-1106,,MXN,40.46,34,6.46,I,,1,EA,2015-12-04
500000373,40,HT-1107,,ARS,71.16,59.8,11.36,I,,2,EA,2015-12-04
500000374,10,HT-1116,,MXN,128.52,108,20.52,I,,3,EA,2015-12-04
500000374,20,HT-1117,,EUR,135.66,114,21.66,I,,3,EA,2015-12-04
500000374,30,HT-1118,,ARS,282.03,237,45.03,I,,3,EA,2015-12-04
500000374,40,HT-1120,,EUR,928.2,780,148.2,I,,3,EA,2015-12-04
500000374,50,HT-1137,,RUB,2927.4,2460,467.4,I,,2,EA,2015-12-04
500000374,60,HT-1138,,USD,1441.09,1211,230.09,I,,1,EA,2015-12-04
500000374,70,HT-1210,,EUR,5709.62,4798,911.62,I,,2,EA,2015-12-04
500000375,10,HT-1000,,EUR,1137.64,956,181.64,I,,1,EA,2015-12-04
500000375,20,HT-1001,,EUR,2972.62,2498,474.62,I,,2,EA,2015-12-04
500000375,30,HT-1002,,USD,3736.6,3140,596.6,I,,2,EA,2015-12-04
500000375,40,HT-1003,,EUR,3927,3300,627,I,,2,EA,2015-12-04
500000375,50,HT-1007,,USD,1781.43,1497,284.43,I,,3,EA,2015-12-04
500000375,60,HT-1010,,EUR,4757.62,3998,759.62,I,,2,EA,2015-12-04
500000375,70,HT-1011,,JPY,5471.62,4598,873.62,I,,2,EA,2015-12-04
500000375,80,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000375,90,HT-1031,,GBP,1017.45,855,162.45,I,,3,EA,2015-12-04
500000375,100,HT-1032,,EUR,1231.65,1035,196.65,I,,3,EA,2015-12-04
500000376,10,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000376,20,HT-1031,,GBP,339.15,285,54.15,I,,1,EA,2015-12-04
500000376,30,HT-1032,,EUR,821.1,690,131.1,I,,2,EA,2015-12-04
500000376,40,HT-1035,,USD,949.62,798,151.62,I,,2,EA,2015-12-04
500000376,50,HT-1036,,CAD,1023.4,860,163.4,I,,2,EA,2015-12-04
500000376,60,HT-1037,,MXN,3403.4,2860,543.4,I,,2,EA,2015-12-04
500000376,70,HT-1020,,EUR,460.53,387,73.53,I,,3,EA,2015-12-04
500000376,80,HT-1021,,MXN,531.93,447,84.93,I,,3,EA,2015-12-04
500000376,90,HT-1022,,ARS,487.9,410,77.9,I,,2,EA,2015-12-04
500000376,100,HT-1023,,USD,853.23,717,136.23,I,,3,EA,2015-12-04
500000377,10,HT-1040,,EUR,2963.1,2490,473.1,I,,3,EA,2015-12-04
500000377,20,HT-1041,,ARS,583.1,490,93.1,I,,1,EA,2015-12-04
500000377,30,HT-1042,,EUR,830.62,698,132.62,I,,2,EA,2015-12-04
500000377,40,HT-1050,,RUB,330.82,278,52.82,I,,2,EA,2015-12-04
500000377,50,HT-1051,,USD,117.81,99,18.81,I,,1,EA,2015-12-04
500000377,60,HT-1052,,EUR,404.6,340,64.6,I,,2,EA,2015-12-04
500000377,70,HT-1055,,EUR,117.81,99,18.81,I,,1,EA,2015-12-04
500000377,80,HT-1056,,JPY,283.22,238,45.22,I,,2,EA,2015-12-04
500000378,10,HT-1073,,EUR,85.68,72,13.68,I,,3,EA,2015-12-04
500000378,20,HT-1080,,INR,182.07,153,29.07,I,,3,EA,2015-12-04
500000378,30,HT-1081,,PLN,317.73,267,50.73,I,,3,EA,2015-12-04
500000378,40,HT-1082,,ARS,201.11,169,32.11,I,,1,EA,2015-12-04
500000378,50,HT-1083,,CNY,618.8,520,98.8,I,,1,EA,2015-12-04
500000379,10,HT-1100,,USD,213.96,179.8,34.16,I,,2,EA,2015-12-04
500000379,20,HT-1101,,EUR,95.08,79.9,15.18,I,,1,EA,2015-12-04
500000379,30,HT-1102,,USD,164.22,138,26.22,I,,2,EA,2015-12-04
500000379,40,HT-1103,,EUR,91.63,77,14.63,I,,1,EA,2015-12-04
500000379,50,HT-1104,,JPY,196.35,165,31.35,I,,3,EA,2015-12-04
500000380,10,HT-1500,,EUR,5950,5000,950,I,,1,EA,2015-12-04
500000380,20,HT-1501,,JPY,3570,3000,570,I,,2,EA,2015-12-04
500000380,30,HT-1502,,EUR,5950,5000,950,I,,2,EA,2015-12-04
500000380,40,HT-1110,,USD,31.77,26.7,5.07,I,,3,EA,2015-12-04
500000380,50,HT-1111,,EUR,16.42,13.8,2.62,I,,2,EA,2015-12-04
500000380,60,HT-1112,,GBP,92.82,78,14.82,I,,2,EA,2015-12-04
500000380,70,HT-1113,,EUR,8.21,6.9,1.31,I,,3,EA,2015-12-04
500000381,10,HT-1105,,EUR,103.53,87,16.53,I,,3,EA,2015-12-04
500000381,20,HT-1106,,MXN,40.46,34,6.46,I,,1,EA,2015-12-04
500000381,30,HT-1107,,ARS,106.74,89.7,17.04,I,,3,EA,2015-12-04
500000382,10,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000382,20,HT-1031,,GBP,1017.45,855,162.45,I,,3,EA,2015-12-04
500000382,30,HT-1032,,EUR,410.55,345,65.55,I,,1,EA,2015-12-04
500000382,40,HT-1035,,USD,949.62,798,151.62,I,,2,EA,2015-12-04
500000382,50,HT-1036,,CAD,1023.4,860,163.4,I,,2,EA,2015-12-04
500000382,60,HT-1037,,MXN,1701.7,1430,271.7,I,,1,EA,2015-12-04
500000382,70,HT-1000,,EUR,3412.92,2868,544.92,I,,3,EA,2015-12-04
500000382,80,HT-1001,,EUR,1486.31,1249,237.31,I,,1,EA,2015-12-04
500000383,10,HT-1060,,EUR,21.42,18,3.42,I,,2,EA,2015-12-04
500000383,20,HT-1061,,EUR,16.66,14,2.66,I,,2,EA,2015-12-04
500000383,30,HT-1062,,ARS,26.18,22,4.18,I,,2,EA,2015-12-04
500000383,40,HT-1063,,BRL,49.98,42,7.98,I,,3,EA,2015-12-04
500000383,50,HT-1064,,CAD,19.04,16,3.04,I,,1,EA,2015-12-04
500000383,60,HT-1065,,CHF,61.88,52,9.88,I,,2,EA,2015-12-04
500000384,10,HT-1500,,EUR,11900,10000,1900,I,,2,EA,2015-12-04
500000384,20,HT-1501,,JPY,3570,3000,570,I,,2,EA,2015-12-04
500000384,30,HT-1502,,EUR,5950,5000,950,I,,2,EA,2015-12-04
500000385,10,HT-1085,,DKK,3567.62,2998,569.62,I,,2,EA,2015-12-04
500000385,20,HT-1090,,EUR,92.82,78,14.82,I,,2,EA,2015-12-04
500000385,30,HT-1091,,EUR,92.82,78,14.82,I,,3,EA,2015-12-04
500000385,40,HT-1092,,EUR,107.1,90,17.1,I,,2,EA,2015-12-04
500000385,50,HT-1100,,USD,213.96,179.8,34.16,I,,2,EA,2015-12-04
500000385,60,HT-1101,,EUR,95.08,79.9,15.18,I,,1,EA,2015-12-04
500000385,70,HT-1102,,USD,246.33,207,39.33,I,,3,EA,2015-12-04
500000386,10,HT-1104,,JPY,65.45,55,10.45,I,,1,EA,2015-12-04
500000386,20,HT-1105,,EUR,103.53,87,16.53,I,,3,EA,2015-12-04
500000386,30,HT-1106,,MXN,121.38,102,19.38,I,,3,EA,2015-12-04
500000386,40,HT-1107,,ARS,35.58,29.9,5.68,I,,1,EA,2015-12-04
