PURCHASEORDERID,PURCHASEORDERITEM,PRODUCT.PRODUCTID,NOTEID,CURRENCY,GROSSAMOUNT,NETAMOUNT,TAXAMOUNT,QUANTITY,QUANTITYUNIT,DELIVERYDATE
300000202,10,HT-6121,,EUR,224.91,189,35.91,3,EA,2015-08-02
300000202,20,HT-1073,,EUR,28.56,24,4.56,1,EA,2015-06-29
300000202,30,HT-6121,,EUR,149.94,126,23.94,2,EA,2015-04-01
300000202,40,HT-1073,,EUR,57.12,48,9.12,2,EA,2015-10-17
300000202,50,HT-6121,,EUR,74.97,63,11.97,1,EA,2015-09-20
300000202,60,HT-1073,,EUR,57.12,48,9.12,2,EA,2015-01-02
300000202,70,HT-6121,,EUR,74.97,63,11.97,1,EA,2015-10-28
300000202,80,HT-1073,,EUR,57.12,48,9.12,2,EA,2015-07-31
300000203,10,HT-6122,,USD,596.19,501,95.19,3,EA,2015-05-03
300000203,20,HT-1072,,USD,361.28,303.6,57.68,3,EA,2015-02-11
300000203,30,HT-6122,,USD,596.19,501,95.19,3,EA,2015-06-19
300000203,40,HT-1072,,USD,120.43,101.2,19.23,1,EA,2015-04-27
300000203,50,HT-6122,,USD,198.73,167,31.73,1,EA,2015-10-18
300000204,10,HT-1072,,USD,240.86,202.4,38.46,2,EA,2015-05-14
300000204,20,HT-6122,,USD,198.73,167,31.73,1,EA,2015-09-08
300000204,30,HT-1072,,USD,240.86,202.4,38.46,2,EA,2015-04-26
300000204,40,HT-6122,,USD,198.73,167,31.73,1,EA,2014-12-16
300000204,50,HT-1072,,USD,361.28,303.6,57.68,3,EA,2015-04-18
300000205,10,HT-6102,,CNY,1057.91,889,168.91,1,EA,2015-05-20
300000205,20,HT-1083,,CNY,1237.6,1040,197.6,2,EA,2015-07-13
300000205,30,HT-6102,,CNY,2115.82,1778,337.82,2,EA,2015-02-20
300000205,40,HT-1083,,CNY,1856.4,1560,296.4,3,EA,2015-03-06
300000205,50,HT-6102,,CNY,2115.82,1778,337.82,2,EA,2015-03-31
300000205,60,HT-1083,,CNY,1237.6,1040,197.6,2,EA,2014-12-15
300000205,70,HT-6102,,CNY,3173.73,2667,506.73,3,EA,2014-12-08
300000206,10,HT-1090,,EUR,139.23,117,22.23,3,EA,2015-12-13
300000206,20,HT-2002,,EUR,1016.25,853.99,162.26,1,EA,2015-11-22
300000206,30,HT-1090,,EUR,139.23,117,22.23,3,EA,2015-04-24
300000207,10,HT-6110,,ARS,309.4,260,49.4,2,EA,2015-09-18
300000207,20,HT-1082,,ARS,603.33,507,96.33,3,EA,2015-11-03
300000207,30,HT-6110,,ARS,154.7,130,24.7,1,EA,2015-06-18
300000207,40,HT-1082,,ARS,402.22,338,64.22,2,EA,2015-10-06
300000207,50,HT-6110,,ARS,309.4,260,49.4,2,EA,2015-12-02
300000207,60,HT-1082,,ARS,201.11,169,32.11,1,EA,2015-08-24
300000207,70,HT-6110,,ARS,464.1,390,74.1,3,EA,2015-10-26
300000207,80,HT-1082,,ARS,201.11,169,32.11,1,EA,2015-02-20
300000208,10,HT-6101,,DKK,1616.02,1358,258.02,2,EA,2015-03-14
300000208,20,HT-1085,,DKK,3567.62,2998,569.62,2,EA,2015-04-06
300000208,30,HT-6101,,DKK,1616.02,1358,258.02,2,EA,2015-01-02
300000208,40,HT-1085,,DKK,5351.43,4497,854.43,3,EA,2015-01-25
300000208,50,HT-6101,,DKK,808.01,679,129.01,1,EA,2015-07-18
300000208,60,HT-1085,,DKK,3567.62,2998,569.62,2,EA,2015-04-09
300000209,10,HT-2002,,EUR,2032.5,1707.98,324.52,2,EA,2015-03-06
300000209,20,HT-1090,,EUR,92.82,78,14.82,2,EA,2015-11-06
300000209,30,HT-2002,,EUR,2032.5,1707.98,324.52,2,EA,2015-09-25
300000210,10,HT-1071,,ZAR,194.45,163.4,31.05,2,EA,2015-12-07
300000210,20,HT-6123,,ZAR,711.62,598,113.62,2,EA,2015-01-15
300000210,30,HT-1071,,ZAR,291.67,245.1,46.57,3,EA,2015-10-08
300000210,40,HT-6123,,ZAR,711.62,598,113.62,2,EA,2014-12-28
300000210,50,HT-1071,,ZAR,194.45,163.4,31.05,2,EA,2014-12-21
300000210,60,HT-6123,,ZAR,355.81,299,56.81,1,EA,2015-02-10
300000210,70,HT-1071,,ZAR,291.67,245.1,46.57,3,EA,2015-02-16
300000211,10,HT-6110,,ARS,154.7,130,24.7,1,EA,2015-11-11
300000211,20,HT-1082,,ARS,603.33,507,96.33,3,EA,2015-01-30
300000211,30,HT-6110,,ARS,464.1,390,74.1,3,EA,2015-04-13
300000211,40,HT-1082,,ARS,201.11,169,32.11,1,EA,2015-05-16
300000212,10,HT-6121,,EUR,149.94,126,23.94,2,EA,2015-07-07
300000212,20,HT-1073,,EUR,57.12,48,9.12,2,EA,2015-03-30
300000212,30,HT-6121,,EUR,149.94,126,23.94,2,EA,2015-06-10
300000212,40,HT-1073,,EUR,85.68,72,13.68,3,EA,2015-06-11
300000212,50,HT-6121,,EUR,149.94,126,23.94,2,EA,2015-04-08
300000212,60,HT-1073,,EUR,57.12,48,9.12,2,EA,2015-02-11
300000212,70,HT-6121,,EUR,74.97,63,11.97,1,EA,2015-10-14
300000212,80,HT-1073,,EUR,57.12,48,9.12,2,EA,2015-01-18
300000212,90,HT-6121,,EUR,224.91,189,35.91,3,EA,2015-06-13
300000213,10,HT-1072,,USD,120.43,101.2,19.23,1,EA,2015-05-19
300000213,20,HT-6122,,USD,596.19,501,95.19,3,EA,2015-12-05
300000213,30,HT-1072,,USD,240.86,202.4,38.46,2,EA,2015-07-24
300000213,40,HT-6122,,USD,397.46,334,63.46,2,EA,2015-03-03
300000213,50,HT-1072,,USD,361.28,303.6,57.68,3,EA,2015-12-10
300000213,60,HT-6122,,USD,397.46,334,63.46,2,EA,2014-12-19
300000213,70,HT-1072,,USD,240.86,202.4,38.46,2,EA,2015-05-04
300000214,10,HT-6122,,USD,198.73,167,31.73,1,EA,2015-06-14
300000214,20,HT-1072,,USD,240.86,202.4,38.46,2,EA,2015-03-25
300000214,30,HT-6122,,USD,198.73,167,31.73,1,EA,2015-11-05
300000214,40,HT-1072,,USD,120.43,101.2,19.23,1,EA,2015-06-21
300000214,50,HT-6122,,USD,198.73,167,31.73,1,EA,2015-08-08
300000214,60,HT-1072,,USD,361.28,303.6,57.68,3,EA,2015-11-08
300000215,10,HT-6102,,CNY,3173.73,2667,506.73,3,EA,2015-11-02
300000215,20,HT-1083,,CNY,1237.6,1040,197.6,2,EA,2015-02-22
300000215,30,HT-6102,,CNY,1057.91,889,168.91,1,EA,2015-06-16
300000215,40,HT-1083,,CNY,1856.4,1560,296.4,3,EA,2015-08-12
300000215,50,HT-6102,,CNY,2115.82,1778,337.82,2,EA,2015-03-06
300000215,60,HT-1083,,CNY,618.8,520,98.8,1,EA,2015-01-12
300000215,70,HT-6102,,CNY,2115.82,1778,337.82,2,EA,2015-09-10
300000215,80,HT-1083,,CNY,1856.4,1560,296.4,3,EA,2015-12-18
300000215,90,HT-6102,,CNY,2115.82,1778,337.82,2,EA,2014-12-20
300000216,10,HT-1082,,ARS,402.22,338,64.22,2,EA,2015-03-18
300000216,20,HT-6110,,ARS,154.7,130,24.7,1,EA,2015-07-27
300000216,30,HT-1082,,ARS,402.22,338,64.22,2,EA,2015-01-15
300000217,10,HT-6121,,EUR,74.97,63,11.97,1,EA,2015-05-17
300000217,20,HT-1073,,EUR,57.12,48,9.12,2,EA,2015-04-23
300000218,10,HT-6123,,ZAR,1067.43,897,170.43,3,EA,2015-04-21
300000218,20,HT-1071,,ZAR,291.67,245.1,46.57,3,EA,2015-12-08
300000218,30,HT-6123,,ZAR,355.81,299,56.81,1,EA,2015-07-10
300000218,40,HT-1071,,ZAR,194.45,163.4,31.05,2,EA,2015-03-11
300000219,10,HT-6101,,DKK,2424.03,2037,387.03,3,EA,2015-08-10
300000219,20,HT-1085,,DKK,1783.81,1499,284.81,1,EA,2015-12-30
300000219,30,HT-6101,,DKK,2424.03,2037,387.03,3,EA,2015-02-18
300000219,40,HT-1085,,DKK,1783.81,1499,284.81,1,EA,2015-07-24
300000219,50,HT-6101,,DKK,2424.03,2037,387.03,3,EA,2015-08-20
300000219,60,HT-1085,,DKK,1783.81,1499,284.81,1,EA,2015-05-04
300000220,10,HT-2002,,EUR,2032.5,1707.98,324.52,2,EA,2015-06-20
300000220,20,HT-1090,,EUR,92.82,78,14.82,2,EA,2015-03-31
300000220,30,HT-2002,,EUR,2032.5,1707.98,324.52,2,EA,2015-04-17
300000220,40,HT-1090,,EUR,92.82,78,14.82,2,EA,2015-04-09
300000220,50,HT-2002,,EUR,1016.25,853.99,162.26,1,EA,2015-11-17
300000220,60,HT-1090,,EUR,46.41,39,7.41,1,EA,2015-11-10
300000220,70,HT-2002,,EUR,2032.5,1707.98,324.52,2,EA,2015-05-29
300000220,80,HT-1090,,EUR,139.23,117,22.23,3,EA,2015-05-10
300000220,90,HT-2002,,EUR,2032.5,1707.98,324.52,2,EA,2015-11-12
300000221,10,HT-1071,,ZAR,194.45,163.4,31.05,2,EA,2015-12-22
300000221,20,HT-6123,,ZAR,355.81,299,56.81,1,EA,2015-11-26
300000221,30,HT-1071,,ZAR,194.45,163.4,31.05,2,EA,2015-03-08
300000222,10,HT-6122,,USD,596.19,501,95.19,3,EA,2014-12-18
300000222,20,HT-1072,,USD,361.28,303.6,57.68,3,EA,2015-08-20
300000223,10,HT-6102,,CNY,3173.73,2667,506.73,3,EA,2014-12-17
300000223,20,HT-1083,,CNY,1856.4,1560,296.4,3,EA,2015-11-09
300000223,30,HT-6102,,CNY,1057.91,889,168.91,1,EA,2015-12-29
300000223,40,HT-1083,,CNY,1237.6,1040,197.6,2,EA,2014-12-18
300000224,10,HT-6121,,EUR,224.91,189,35.91,3,EA,2015-10-13
300000224,20,HT-1073,,EUR,85.68,72,13.68,3,EA,2015-10-03
300000224,30,HT-6121,,EUR,224.91,189,35.91,3,EA,2015-07-18
300000224,40,HT-1073,,EUR,85.68,72,13.68,3,EA,2015-11-17
300000224,50,HT-6121,,EUR,149.94,126,23.94,2,EA,2015-01-25
300000224,60,HT-1073,,EUR,28.56,24,4.56,1,EA,2015-12-09
300000224,70,HT-6121,,EUR,149.94,126,23.94,2,EA,2015-01-13
300000225,10,HT-1090,,EUR,46.41,39,7.41,1,EA,2015-06-13
300000225,20,HT-2002,,EUR,2032.5,1707.98,324.52,2,EA,2015-12-22
300000225,30,HT-1090,,EUR,92.82,78,14.82,2,EA,2015-01-17
300000225,40,HT-2002,,EUR,2032.5,1707.98,324.52,2,EA,2015-06-24
300000225,50,HT-1090,,EUR,139.23,117,22.23,3,EA,2015-09-04
300000225,60,HT-2002,,EUR,2032.5,1707.98,324.52,2,EA,2015-12-13
300000225,70,HT-1090,,EUR,92.82,78,14.82,2,EA,2014-12-09
300000225,80,HT-2002,,EUR,2032.5,1707.98,324.52,2,EA,2015-07-22
300000225,90,HT-1090,,EUR,139.23,117,22.23,3,EA,2015-05-02
300000225,100,HT-2002,,EUR,3048.74,2561.97,486.77,3,EA,2015-03-21
300000226,10,HT-1090,,EUR,92.82,78,14.82,2,EA,2015-03-28
300000226,20,HT-2002,,EUR,1016.25,853.99,162.26,1,EA,2015-10-16
300000226,30,HT-1090,,EUR,92.82,78,14.82,2,EA,2015-07-30
300000226,40,HT-2002,,EUR,2032.5,1707.98,324.52,2,EA,2015-08-24
300000226,50,HT-1090,,EUR,92.82,78,14.82,2,EA,2015-03-31
300000226,60,HT-2002,,EUR,2032.5,1707.98,324.52,2,EA,2015-01-07
300000226,70,HT-1090,,EUR,139.23,117,22.23,3,EA,2015-05-27
300000226,80,HT-2002,,EUR,3048.74,2561.97,486.77,3,EA,2015-01-12
300000226,90,HT-1090,,EUR,92.82,78,14.82,2,EA,2015-09-14
300000226,100,HT-2002,,EUR,3048.74,2561.97,486.77,3,EA,2015-03-23
300000227,10,HT-1090,,EUR,139.23,117,22.23,3,EA,2015-05-07
300000227,20,HT-2002,,EUR,1016.25,853.99,162.26,1,EA,2014-12-07
300000227,30,HT-1090,,EUR,92.82,78,14.82,2,EA,2015-07-15
300000227,40,HT-2002,,EUR,2032.5,1707.98,324.52,2,EA,2015-01-13
300000227,50,HT-1090,,EUR,46.41,39,7.41,1,EA,2015-01-13
300000227,60,HT-2002,,EUR,2032.5,1707.98,324.52,2,EA,2015-08-10
300000227,70,HT-1090,,EUR,46.41,39,7.41,1,EA,2014-12-09
300000227,80,HT-2002,,EUR,2032.5,1707.98,324.52,2,EA,2015-08-14
300000228,10,HT-1083,,CNY,1856.4,1560,296.4,3,EA,2015-06-13
300000228,20,HT-6102,,CNY,3173.73,2667,506.73,3,EA,2015-02-23
300000228,30,HT-1083,,CNY,1856.4,1560,296.4,3,EA,2015-08-31
300000228,40,HT-6102,,CNY,1057.91,889,168.91,1,EA,2015-10-29
300000228,50,HT-1083,,CNY,618.8,520,98.8,1,EA,2015-01-06
300000229,10,HT-6110,,ARS,309.4,260,49.4,2,EA,2015-10-15
300000229,20,HT-1082,,ARS,201.11,169,32.11,1,EA,2015-06-05
300000229,30,HT-6110,,ARS,309.4,260,49.4,2,EA,2015-02-08
300000229,40,HT-1082,,ARS,201.11,169,32.11,1,EA,2014-12-25
300000229,50,HT-6110,,ARS,464.1,390,74.1,3,EA,2015-06-24
300000230,10,HT-1072,,USD,120.43,101.2,19.23,1,EA,2015-01-04
300000230,20,HT-6122,,USD,397.46,334,63.46,2,EA,2015-01-03
300000230,30,HT-1072,,USD,240.86,202.4,38.46,2,EA,2015-07-08
300000230,40,HT-6122,,USD,596.19,501,95.19,3,EA,2015-07-11
300000230,50,HT-1072,,USD,240.86,202.4,38.46,2,EA,2015-07-04
300000230,60,HT-6122,,USD,397.46,334,63.46,2,EA,2015-12-21
300000230,70,HT-1072,,USD,361.28,303.6,57.68,3,EA,2015-07-26
300000231,10,HT-6110,,ARS,464.1,390,74.1,3,EA,2015-04-15
300000231,20,HT-1082,,ARS,201.11,169,32.11,1,EA,2015-09-26
300000231,30,HT-6110,,ARS,464.1,390,74.1,3,EA,2015-12-19
300000232,10,HT-1072,,USD,240.86,202.4,38.46,2,EA,2015-06-13
300000232,20,HT-6122,,USD,596.19,501,95.19,3,EA,2014-12-04
300000232,30,HT-1072,,USD,120.43,101.2,19.23,1,EA,2014-12-14
300000232,40,HT-6122,,USD,397.46,334,63.46,2,EA,2015-04-22
300000232,50,HT-1072,,USD,240.86,202.4,38.46,2,EA,2015-04-13
300000232,60,HT-6122,,USD,198.73,167,31.73,1,EA,2015-03-26
300000232,70,HT-1072,,USD,361.28,303.6,57.68,3,EA,2014-12-11
300000232,80,HT-6122,,USD,198.73,167,31.73,1,EA,2015-01-02
300000233,10,HT-1085,,DKK,3567.62,2998,569.62,2,EA,2015-04-30
300000233,20,HT-6101,,DKK,1616.02,1358,258.02,2,EA,2015-05-04
300000233,30,HT-1085,,DKK,3567.62,2998,569.62,2,EA,2014-12-19
300000233,40,HT-6101,,DKK,2424.03,2037,387.03,3,EA,2014-12-29
300000233,50,HT-1085,,DKK,1783.81,1499,284.81,1,EA,2014-12-24
300000233,60,HT-6101,,DKK,1616.02,1358,258.02,2,EA,2015-07-21
300000234,10,HT-1090,,EUR,92.82,78,14.82,2,EA,2015-06-30
300000234,20,HT-2002,,EUR,2032.5,1707.98,324.52,2,EA,2015-08-14
300000234,30,HT-1090,,EUR,92.82,78,14.82,2,EA,2015-09-26
300000235,10,HT-6123,,ZAR,711.62,598,113.62,2,EA,2015-03-10
300000235,20,HT-1071,,ZAR,194.45,163.4,31.05,2,EA,2015-04-04
300000235,30,HT-6123,,ZAR,1067.43,897,170.43,3,EA,2015-07-20
300000235,40,HT-1071,,ZAR,194.45,163.4,31.05,2,EA,2015-09-10
300000235,50,HT-6123,,ZAR,711.62,598,113.62,2,EA,2015-07-21
300000235,60,HT-1071,,ZAR,97.22,81.7,15.52,1,EA,2015-02-17
300000235,70,HT-6123,,ZAR,1067.43,897,170.43,3,EA,2015-06-12
300000236,10,HT-1090,,EUR,46.41,39,7.41,1,EA,2015-03-01
300000236,20,HT-2002,,EUR,3048.74,2561.97,486.77,3,EA,2015-11-30
300000236,30,HT-1090,,EUR,139.23,117,22.23,3,EA,2015-12-19
300000236,40,HT-2002,,EUR,1016.25,853.99,162.26,1,EA,2015-12-31
300000237,10,HT-1073,,EUR,57.12,48,9.12,2,EA,2015-10-12
300000237,20,HT-6121,,EUR,149.94,126,23.94,2,EA,2015-05-20
300000237,30,HT-1073,,EUR,57.12,48,9.12,2,EA,2015-10-25
300000237,40,HT-6121,,EUR,224.91,189,35.91,3,EA,2014-12-09
300000237,50,HT-1073,,EUR,57.12,48,9.12,2,EA,2015-12-26
300000237,60,HT-6121,,EUR,149.94,126,23.94,2,EA,2015-04-29
300000237,70,HT-1073,,EUR,28.56,24,4.56,1,EA,2015-12-26
300000237,80,HT-6121,,EUR,149.94,126,23.94,2,EA,2015-01-02
300000237,90,HT-1073,,EUR,85.68,72,13.68,3,EA,2015-02-14
300000238,10,HT-6122,,USD,198.73,167,31.73,1,EA,2015-06-15
300000238,20,HT-1072,,USD,361.28,303.6,57.68,3,EA,2015-02-03
300000238,30,HT-6122,,USD,397.46,334,63.46,2,EA,2015-02-11
300000238,40,HT-1072,,USD,240.86,202.4,38.46,2,EA,2015-04-22
300000238,50,HT-6122,,USD,596.19,501,95.19,3,EA,2015-01-22
300000238,60,HT-1072,,USD,240.86,202.4,38.46,2,EA,2015-03-18
300000238,70,HT-6122,,USD,397.46,334,63.46,2,EA,2015-06-24
300000239,10,HT-1072,,USD,120.43,101.2,19.23,1,EA,2015-03-06
300000239,20,HT-6122,,USD,397.46,334,63.46,2,EA,2014-12-08
300000239,30,HT-1072,,USD,120.43,101.2,19.23,1,EA,2014-12-05
300000239,40,HT-6122,,USD,198.73,167,31.73,1,EA,2015-08-02
300000239,50,HT-1072,,USD,120.43,101.2,19.23,1,EA,2015-01-22
300000239,60,HT-6122,,USD,596.19,501,95.19,3,EA,2015-03-21
300000240,10,HT-1083,,CNY,1856.4,1560,296.4,3,EA,2014-12-18
300000240,20,HT-6102,,CNY,2115.82,1778,337.82,2,EA,2015-01-21
300000240,30,HT-1083,,CNY,618.8,520,98.8,1,EA,2015-11-22
300000240,40,HT-6102,,CNY,3173.73,2667,506.73,3,EA,2015-01-08
300000240,50,HT-1083,,CNY,1237.6,1040,197.6,2,EA,2014-12-15
300000240,60,HT-6102,,CNY,1057.91,889,168.91,1,EA,2015-04-05
300000240,70,HT-1083,,CNY,1237.6,1040,197.6,2,EA,2015-07-02
300000240,80,HT-6102,,CNY,3173.73,2667,506.73,3,EA,2015-11-19
300000240,90,HT-1083,,CNY,1237.6,1040,197.6,2,EA,2015-03-25
300000241,10,HT-6110,,ARS,309.4,260,49.4,2,EA,2015-11-05
300000241,20,HT-1082,,ARS,201.11,169,32.11,1,EA,2015-10-25
300000241,30,HT-6110,,ARS,309.4,260,49.4,2,EA,2015-09-06
300000242,10,HT-1071,,ZAR,97.22,81.7,15.52,1,EA,2015-01-15
300000242,20,HT-6123,,ZAR,711.62,598,113.62,2,EA,2015-12-28
300000243,10,HT-1073,,EUR,85.68,72,13.68,3,EA,2014-12-27
300000243,20,HT-6121,,EUR,224.91,189,35.91,3,EA,2015-11-19
300000243,30,HT-1073,,EUR,28.56,24,4.56,1,EA,2015-06-28
300000243,40,HT-6121,,EUR,149.94,126,23.94,2,EA,2015-02-23
300000244,10,HT-1085,,DKK,5351.43,4497,854.43,3,EA,2015-06-02
300000244,20,HT-6101,,DKK,808.01,679,129.01,1,EA,2015-06-13
300000244,30,HT-1085,,DKK,5351.43,4497,854.43,3,EA,2015-01-29
300000244,40,HT-6101,,DKK,2424.03,2037,387.03,3,EA,2015-08-07
300000244,50,HT-1085,,DKK,1783.81,1499,284.81,1,EA,2015-07-20
300000245,10,HT-2002,,EUR,2032.5,1707.98,324.52,2,EA,2015-08-10
300000245,20,HT-1090,,EUR,92.82,78,14.82,2,EA,2015-05-26
300000245,30,HT-2002,,EUR,2032.5,1707.98,324.52,2,EA,2015-09-19
300000245,40,HT-1090,,EUR,92.82,78,14.82,2,EA,2015-08-29
300000245,50,HT-2002,,EUR,1016.25,853.99,162.26,1,EA,2015-03-30
300000245,60,HT-1090,,EUR,46.41,39,7.41,1,EA,2015-04-12
300000245,70,HT-2002,,EUR,2032.5,1707.98,324.52,2,EA,2015-08-19
300000245,80,HT-1090,,EUR,139.23,117,22.23,3,EA,2015-02-02
300000245,90,HT-2002,,EUR,2032.5,1707.98,324.52,2,EA,2015-06-25
300000246,10,HT-1071,,ZAR,194.45,163.4,31.05,2,EA,2015-08-13
300000246,20,HT-6123,,ZAR,355.81,299,56.81,1,EA,2015-07-17
300000246,30,HT-1071,,ZAR,194.45,163.4,31.05,2,EA,2015-12-20
300000247,10,HT-6102,,CNY,3173.73,2667,506.73,3,EA,2015-03-13
300000247,20,HT-1083,,CNY,1856.4,1560,296.4,3,EA,2015-12-31
300000248,10,HT-6122,,USD,596.19,501,95.19,3,EA,2015-06-27
300000248,20,HT-1072,,USD,361.28,303.6,57.68,3,EA,2015-03-16
300000248,30,HT-6122,,USD,198.73,167,31.73,1,EA,2015-07-27
300000248,40,HT-1072,,USD,240.86,202.4,38.46,2,EA,2015-06-11
300000249,10,HT-6121,,EUR,224.91,189,35.91,3,EA,2015-08-21
300000249,20,HT-1073,,EUR,85.68,72,13.68,3,EA,2015-12-27
300000249,30,HT-6121,,EUR,224.91,189,35.91,3,EA,2015-02-26
300000249,40,HT-1073,,EUR,85.68,72,13.68,3,EA,2015-09-30
300000249,50,HT-6121,,EUR,74.97,63,11.97,1,EA,2015-07-06
300000249,60,HT-1073,,EUR,57.12,48,9.12,2,EA,2015-12-17
300000249,70,HT-6121,,EUR,74.97,63,11.97,1,EA,2015-03-15
300000249,80,HT-1073,,EUR,57.12,48,9.12,2,EA,2015-05-16
300000250,10,HT-1000,,EUR,1137.64,956,181.64,1,EA,2015-02-23
300000250,20,HT-1091,,EUR,61.88,52,9.88,2,EA,2014-12-21
300000250,30,HT-6100,,EUR,1116.22,938,178.22,2,EA,2015-11-05
300000250,40,HT-1000,,EUR,2275.28,1912,363.28,2,EA,2015-02-16
300000250,50,HT-1091,,EUR,92.82,78,14.82,3,EA,2015-07-15
300000250,60,HT-6100,,EUR,1116.22,938,178.22,2,EA,2015-07-17
300000250,70,HT-1000,,EUR,2275.28,1912,363.28,2,EA,2015-07-20
300000250,80,HT-1091,,EUR,61.88,52,9.88,2,EA,2015-11-14
300000250,90,HT-6100,,EUR,1674.33,1407,267.33,3,EA,2015-09-13
300000250,100,HT-1000,,EUR,3412.92,2868,544.92,3,EA,2015-07-05
300000251,10,HT-1100,,USD,213.96,179.8,34.16,2,EA,2015-02-23
300000251,20,HT-2026,,USD,35.69,29.99,5.7,1,EA,2014-12-31
300000251,30,HT-1002,,USD,3736.6,3140,596.6,2,EA,2015-08-26
300000251,40,HT-1100,,USD,213.96,179.8,34.16,2,EA,2015-09-12
300000251,50,HT-2026,,USD,71.38,59.98,11.4,2,EA,2015-02-22
300000251,60,HT-1002,,USD,3736.6,3140,596.6,2,EA,2015-04-03
300000251,70,HT-1100,,USD,320.94,269.7,51.24,3,EA,2015-03-05
300000251,80,HT-2026,,USD,107.06,89.97,17.09,3,EA,2014-12-19
300000251,90,HT-1002,,USD,3736.6,3140,596.6,2,EA,2015-08-07
300000251,100,HT-1100,,USD,320.94,269.7,51.24,3,EA,2015-02-25
300000252,10,HT-2000,,EUR,892.46,749.97,142.49,3,EA,2015-02-28
300000252,20,HT-1010,,EUR,2378.81,1999,379.81,1,EA,2015-08-16
300000252,30,HT-1103,,EUR,183.26,154,29.26,2,EA,2015-10-28
300000252,40,HT-2000,,EUR,594.98,499.98,95,2,EA,2015-05-10
300000252,50,HT-1010,,EUR,2378.81,1999,379.81,1,EA,2015-09-01
300000252,60,HT-1103,,EUR,183.26,154,29.26,2,EA,2015-08-30
300000252,70,HT-2000,,EUR,297.49,249.99,47.5,1,EA,2015-02-24
300000252,80,HT-1010,,EUR,4757.62,3998,759.62,2,EA,2015-11-22
300000253,10,HT-1104,,JPY,196.35,165,31.35,3,EA,2015-02-08
300000253,20,HT-1603,,JPY,6069,5100,969,3,EA,2015-12-16
300000253,30,HT-1011,,JPY,8207.43,6897,1310.43,3,EA,2015-07-19
300000253,40,HT-1104,,JPY,65.45,55,10.45,1,EA,2015-09-05
300000253,50,HT-1603,,JPY,2023,1700,323,1,EA,2015-08-15
300000254,10,HT-1011,,JPY,5471.62,4598,873.62,2,EA,2015-04-05
300000254,20,HT-1104,,JPY,65.45,55,10.45,1,EA,2015-05-22
300000254,30,HT-1603,,JPY,4046,3400,646,2,EA,2015-06-05
300000254,40,HT-1011,,JPY,2735.81,2299,436.81,1,EA,2015-04-22
300000254,50,HT-1104,,JPY,196.35,165,31.35,3,EA,2015-05-15
300000255,10,HT-1601,,MXN,1071,900,171,1,EA,2015-06-18
300000255,20,HT-1021,,MXN,354.62,298,56.62,2,EA,2015-03-30
300000255,30,HT-1106,,MXN,80.92,68,12.92,2,EA,2014-12-19
300000255,40,HT-1601,,MXN,3213,2700,513,3,EA,2015-01-15
300000255,50,HT-1021,,MXN,354.62,298,56.62,2,EA,2015-08-24
300000255,60,HT-1106,,MXN,80.92,68,12.92,2,EA,2014-12-09
300000255,70,HT-1601,,MXN,3213,2700,513,3,EA,2015-10-26
300000256,10,HT-1003,,EUR,5890.5,4950,940.5,3,EA,2015-02-03
300000256,20,HT-1101,,EUR,95.08,79.9,15.18,1,EA,2015-10-26
300000256,30,HT-2025,,EUR,160.61,134.97,25.64,3,EA,2014-12-25
300000257,10,HT-1007,,USD,1187.62,998,189.62,2,EA,2015-04-14
300000257,20,HT-1102,,USD,246.33,207,39.33,3,EA,2015-03-10
300000257,30,HT-2001,,USD,535.49,449.99,85.5,1,EA,2015-01-02
300000257,40,HT-1007,,USD,1187.62,998,189.62,2,EA,2015-01-22
300000257,50,HT-1102,,USD,164.22,138,26.22,2,EA,2014-12-14
300000257,60,HT-2001,,USD,535.49,449.99,85.5,1,EA,2015-08-02
300000257,70,HT-1007,,USD,1781.43,1497,284.43,3,EA,2015-09-03
300000257,80,HT-1102,,USD,82.11,69,13.11,1,EA,2015-05-22
300000258,10,HT-1600,,ARS,1428,1200,228,2,EA,2014-12-06
300000258,20,HT-1022,,ARS,487.9,410,77.9,2,EA,2014-12-21
300000258,30,HT-1107,,ARS,71.16,59.8,11.36,2,EA,2015-10-29
300000258,40,HT-1600,,ARS,2142,1800,342,3,EA,2015-04-05
300000258,50,HT-1022,,ARS,243.95,205,38.95,1,EA,2015-03-07
300000258,60,HT-1107,,ARS,71.16,59.8,11.36,2,EA,2015-12-13
300000259,10,HT-6100,,EUR,1116.22,938,178.22,2,EA,2015-04-04
300000259,20,HT-1000,,EUR,2275.28,1912,363.28,2,EA,2015-10-07
300000259,30,HT-1091,,EUR,61.88,52,9.88,2,EA,2015-04-08
300000260,10,HT-2026,,USD,71.38,59.98,11.4,2,EA,2015-02-17
300000260,20,HT-1002,,USD,3736.6,3140,596.6,2,EA,2015-02-04
300000260,30,HT-1100,,USD,320.94,269.7,51.24,3,EA,2015-06-20
300000260,40,HT-2026,,USD,71.38,59.98,11.4,2,EA,2015-04-23
300000260,50,HT-1002,,USD,3736.6,3140,596.6,2,EA,2015-10-30
300000260,60,HT-1100,,USD,106.98,89.9,17.08,1,EA,2015-01-31
300000260,70,HT-2026,,USD,107.06,89.97,17.09,3,EA,2015-06-01
300000261,10,HT-1007,,USD,593.81,499,94.81,1,EA,2015-11-23
300000261,20,HT-1102,,USD,246.33,207,39.33,3,EA,2015-03-09
